order,feature,cell_type,gene,age_pearson,abs_corr,modality,source_mode,required_from_model
42,Naïve_B__GNAI2,Naïve_B,GNAI2,0.4188027742239369,0.4188027742239369,RNA,model_prediction,True
43,DC__CEP95,DC,CEP95,-0.4185981936175686,0.4185981936175686,RNA,model_prediction,True
44,CD4_Tcm__VAMP2,CD4_Tcm,VAMP2,0.4182945732557345,0.4182945732557345,RNA,model_prediction,True
45,CD4_Naïve__SLC25A5,CD4_Naïve,SLC25A5,-0.4180616255340518,0.4180616255340518,RNA,model_prediction,True
46,CD4_Tcm__CD84,CD4_Tcm,CD84,0.4176264430251115,0.4176264430251115,RNA,model_prediction,True
47,DC__CTSL,DC,CTSL,0.4173884930869359,0.4173884930869359,RNA,model_prediction,True
48,DC__PSAP,DC,PSAP,0.4166490883693548,0.4166490883693548,RNA,model_prediction,True
49,cMono__SRSF11,cMono,SRSF11,-0.4160381507268925,0.4160381507268925,RNA,model_prediction,True
50,CD4_Naïve__ATP5F1E,CD4_Naïve,ATP5F1E,-0.4152549163184688,0.4152549163184688,RNA,model_prediction,True
51,CD4_Naïve__SP140,CD4_Naïve,SP140,0.4147537845386472,0.4147537845386472,RNA,model_prediction,True
52,CD4_Treg__NAP1L2,CD4_Treg,NAP1L2,0.4143688124151071,0.4143688124151071,RNA,model_prediction,True
53,CD4_Naïve__VAMP2,CD4_Naïve,VAMP2,0.4126339596620845,0.4126339596620845,RNA,model_prediction,True
54,CD4_Treg__VAMP2,CD4_Treg,VAMP2,0.4125395457064311,0.4125395457064311,RNA,model_prediction,True
55,Swit.Bm__CRIP1,Swit.Bm,CRIP1,0.4124399468049635,0.4124399468049635,RNA,model_prediction,True
56,CD4_Naïve__ANXA1,CD4_Naïve,ANXA1,0.4122929776935288,0.4122929776935288,RNA,model_prediction,True
57,CD4_Naïve__CD84,CD4_Naïve,CD84,0.4118411177623942,0.4118411177623942,RNA,model_prediction,True
58,CD4_Naïve__ZC3H12D,CD4_Naïve,ZC3H12D,0.4115745584412201,0.4115745584412201,RNA,model_prediction,True
